monthyr,name,session,users,pageviews,streaming event
Jun2014,89.9 WWNO,38,32,47,0.105263158
Jun2014,KDFC,29,26,43,0
May2014,WBUR,2578645,1832638,3975689,3.88E-07
May2014,minnesota public radio,2167099,1142115,3739994,0
May2014,Southern California Public Radio,1813138,1409253,2835279,0
May2014,KQED,1748895,1156856,3138825,4.00E-06
May2014,KPBS,1080311,790582,1644438,0
May2014,WHYY,645804,443395,946220,0.000436665
May2014,Oregon Public Broadcasting,530079,356230,1044191,0
May2014,WAMU 88.5,455209,212129,827992,0
May2014,Public Media for North Texas,428270,289256,783229,0.004254326
May2014,KEXP,409475,217455,877329,4.15E-05
May2014,Michigan Radio,399150,302979,642353,0.118950269
May2014,Georgia Public Broadcasting,313749,228240,687799,0.0005004
May2014,KUT,244248,171886,414579,0.134985752
May2014,Vermont Public Radio,238743,132353,484149,0.066347495
May2014,WFUV,238528,89173,504087,0
May2014,WXPN,238493,175619,667044,6.71E-05
May2014,Colorado Public Radio,231499,108499,296844,1.73E-05
May2014,North Carolina Public Radio - WUNC,229833,177592,375231,0.131874013
May2014,KUOW,203231,123415,406626,0.196067529
May2014,KPLU,179707,127870,316136,0.093630187
May2014,Capital Public Radio,169169,97099,350161,0
May2014,Louisville Public Media,164545,104629,294909,0.112413018
May2014,ideastream,164228,97037,255255,0
May2014,Houston Public Media,139897,82070,253860,0.210497723
May2014,St. Louis Public Radio,135993,89910,251107,0.081305655
May2014,WGBH,134578,105793,235574,0.065932025
May2014,NHPR,130346,87615,265286,0.155915793
May2014,KCUR,123806,83128,218296,0.119162238
May2014,WAMC Northeast Public Radio,120514,76812,244334,0.236005775
May2014,WABE,118235,80130,234986,0.17079545
May2014,KUSC,118133,49090,200408,0
May2014,WLRN,108606,79536,209150,0.173498702
May2014,WBGO,107582,45231,292039,0
May2014,WKSU,106781,64970,184275,0
May2014,WNPR,103449,76581,205515,0.123655134
May2014,Maine Public Broadcasting Network (MPBN),93257,50821,177739,0.00038603
May2014,Boise State Public Radio,85322,64816,156088,0.084925342
May2014,KUAZ-AM/FM,79416,51311,171127,0.075702629
May2014,NET Radio,78079,62431,130328,0.00015369
May2014,KSTX,76359,48866,134823,0.207676895
May2014,Nashville Public Radio,72745,44919,124451,0
May2014,witf,71317,51402,139216,2.80E-05
May2014,KUNC,71124,47226,131007,0.211166414
May2014,KUER,69885,37709,138942,0.267983115
May2014,WFAE,66548,42470,132579,0.246438661
May2014,WYPR -Your Public Radio,65714,41537,127373,0.179444258
May2014,WXXI Public Broadcasting,65615,46043,112197,0.088866875
May2014,Capital Community Broadcasting,65613,38305,124793,0
May2014,Iowa Public Radio,65047,33835,125522,0.280643227
May2014,WUWM 89.7 FM - Milwaukee Public Radio,62949,39850,132862,0.181178414
May2014,KALW,62250,42537,136874,0.181558233
May2014,West Virginia Public Broadcasting,62199,43995,117777,0.0378945
May2014,WRTI,62003,29407,149610,0.424785897
May2014,South Dakota Public Broadcasting,60160,34350,638126,0.024650931
May2014,WESA,58162,38611,109278,0.169784395
May2014,WRVO Public Media,54323,32727,99377,0.220477514
May2014,Rhode Island Public Radio,53633,31142,103882,0.093393993
May2014,89.9 WWNO,53395,35393,105334,0.223916097
May2014,WFYI,49872,27503,108108,0.000140359
May2014,WUSF Public Media,49476,34978,100517,0.012026033
May2014,KWSU,49018,31116,107227,0.245052838
May2014,Nevada Public Radio,48679,29946,101913,0.005156228
May2014,Illinois Public Media,48671,20323,90088,0
May2014,Jefferson Public Radio,46779,22287,103490,0.220205648
May2014,WJCT,46506,38469,80852,0.058186041
May2014,Cincinnati Public Radio,44129,29423,83008,0.133970858
May2014,WHRV FM,42678,22053,56912,0
May2014,Wyoming Public Media,40999,25977,82957,0.214541818
May2014,WNCW,39691,17243,89795,0.291426268
May2014,KNAU,39466,27319,74307,0.167308569
May2014,WQED Multimedia,36780,22438,96067,0
May2014,WKAR,34976,21343,67677,0.094007319
May2014,New England Public Radio,33308,20293,57725,0
May2014,WMFE,32947,20508,65051,0
May2014,WFSU,32555,26652,53905,0.066379972
May2014,WDAV Classical Public Radio,32496,16491,58957,0
May2014,WUFT-FM,32412,23287,48911,0
May2014,WVTF & RADIO IQ,31827,19871,59534,0.140352531
May2014,MTPR,31297,15463,65106,0.350065501
May2014,KLCC,30809,17775,60591,0.291018858
May2014,WFDD,30425,18391,67357,0.213081348
May2014,South Carolina ETV Radio,29093,22052,32037,0.003196645
May2014,KGOU,28075,20950,56202,0.142653606
May2014,WUIS,27407,19668,49443,0.106250228
May2014,Ozarks Public Radio,27202,21513,43424,0
May2014,WGCU,27111,16701,52566,0.148500609
May2014,KWGS,26919,18327,53455,0.253092611
May2014,Interlochen Public Radio,26889,18365,48322,0.189036409
May2014,WNKU,26532,13487,55896,0.438527062
May2014,KUNM,25908,15888,55909,0.225644589
May2014,KBIA,25824,19726,48993,0.117139095
May2014,WKMS,25610,19484,54070,0.065365092
May2014,WPSU,25129,17729,54534,0.080822954
May2014,KMUW,25116,14935,54966,0.145962733
May2014,WYSO,25027,17185,51592,0.243616894
May2014,northern public radio,24897,15060,48049,0.299072177
May2014,WBHM 90.3 Birmingham,24467,23563,28466,0
May2014,88.9 KETR,24362,20898,39597,0.026762992
May2014,WSHU,23944,12824,47924,0.416304711
May2014,WBFO,23766,19633,43300,0.04708407
May2014,KUVO,23154,11733,53865,0.433877516
May2014,WCLK,21589,11320,48514,0.504747788
May2014,KCBX,21272,13757,43179,0.214413313
May2014,KUAR,20844,14317,41302,0.185568989
May2014,KDLG,20826,11933,45287,0.09454528
May2014,WCBE,20097,14257,42047,0.16917948
May2014,KVPR,18993,13520,35547,0.171063023
May2014,WUWF,18980,13882,36725,0.171970495
May2014,WSKG Public Media,18797,11943,39824,0
May2014,KRCC,18664,10164,36701,0.221603086
May2014,KRWG,18062,12291,35935,0.08166316
May2014,WEMU 89.1,17416,12023,34779,0.219568213
May2014,WKU Public Radio,17084,13413,30963,0.105595879
May2014,Tri States Public Radio,16937,13258,33681,0.040266871
May2014,WGLT,16418,8965,32326,0
May2014,WUKY,16371,11039,30591,0.215503024
May2014,WCQS,15794,6937,31566,0.545650247
May2014,KANW,15094,8606,28628,0.418179409
May2014,KIOS,15061,8276,28014,0.42400903
May2014,WHQR,15025,10270,31227,0.182096506
May2014,Alabama Public Radio,14939,11671,28197,0.171965995
May2014,KOSU,14923,8811,27892,0.390069021
May2014,KAJX,14022,11272,23502,0.124304664
May2014,Hawaii Public Radio,13354,10677,24331,0.145349708
May2014,Utah Public Radio,12845,9869,24814,0.110782406
May2014,WBAA,12630,8948,23739,0.167775139
May2014,WGTE Public Media,12621,8159,32016,0
May2014,WCBU peoria public radio,12595,9704,23072,0.058912267
May2014,WUOT,12394,5647,27323,0.402291431
May2014,KAZU,12156,6184,24711,0.187643962
May2014,KRVS,11920,7097,27553,0.411493289
May2014,KVNF,11785,8134,26501,0.182011031
May2014,WMRA,11716,6262,22178,0.352338682
May2014,WRKF,11611,6514,24923,0.353285677
May2014,WEKU,11013,6748,20279,0.251974939
May2014,NPRStations,10829,3138,304369,0
May2014,WTEB,10800,8339,18523,0.168981481
May2014,88.1 WVPE,10687,4019,15954,0
May2014,WMUK,10517,7727,21838,0.158124941
May2014,NIPR Northeast Indiana Public Radio,10410,7120,20331,0.223246878
May2014,White Pine Community Broadcasting,10366,7794,21545,0.116631295
May2014,WKNO,10246,6283,18573,0.351747023
May2014,KPCW 91.9FM,10242,5902,29491,0.293692638
May2014,KTEP,9969,8029,18662,0.12278062
May2014,High Plains Public Radio,9189,6450,16953,0.188595059
May2014,KUSP,9088,5103,13674,0.000110035
May2014,KUAF 91.3 FM Fayetteville,8897,5734,15694,0
May2014,WUCF-FM,8858,6926,13151,0
May2014,KASU,8670,7501,14875,0.089388697
May2014,Red River Radio KDAQ,8659,4843,21935,0.269199677
May2014,Delmarva Public Radio,8114,6012,15373,0.163298003
May2014,NPR Berlin,7874,6120,14200,0.181991364
May2014,Digital Services,7860,5534,14726,0.01043257
May2014,WUTC,7724,4933,14547,0.351760746
May2014,WAER Syracuse Public Media,7497,5476,16191,0.192343604
May2014,KBBI,7263,4959,11831,0
May2014,KSUT Four Corners,6983,3297,13770,0.468136904
May2014,KRCU,6939,5680,12286,0.08690013
May2014,WDIY,6843,4958,15748,0.195820547
May2014,WMHT,6599,5508,10517,0.002576148
May2014,Mississippi Public Broadcasting,6385,4906,11626,0
May2014,WNMU,5995,3842,15143,0.102752294
May2014,WQCS FM,5886,3137,12308,0.439347604
May2014,WFIT,5884,3526,13277,0.362338545
May2014,WMOT,5817,4917,11121,0.075124635
May2014,KSFR,5671,3805,13381,0.246693705
May2014,PECONIC PUBLIC BROADCASTING,5366,3480,13569,0.39042117
May2014,WVAS,5356,4610,8880,0.130321135
May2014,KRCB,5338,4313,10668,0.073061072
May2014,WSIU Public Braodcasting,5223,3925,10666,0.042121386
May2014,KAWC,5114,4252,8631,0.136096989
May2014,WMNF Tampa,4889,2882,6342,0
May2014,KWBU,4823,3913,10179,0.064897367
May2014,WMKY,4712,3784,9293,0.126485569
May2014,KUNR Reno Public Radio,4590,2673,7824,0
May2014,89.9 WWNO,4416,3606,8995,0.185235507
May2014,WYSU,4349,2313,8171,0
May2014,KENW,3847,2991,10486,0.003639199
May2014,KNBA/KBC,3793,2229,8772,0.342209333
May2014,KTTZ,3790,2442,10756,0.071503958
May2014,KUAC,3709,2800,8302,0.062011324
May2014,KACU,2763,2005,4428,0.26131017
May2014,KSJD,2728,1805,5729,0.177419355
May2014,WTMD,2429,2054,4148,0
May2014,WESM,2290,1623,4773,0.24279476
May2014,KCND,2162,1744,3682,0.037002775
May2014,KCCU,1930,1409,3778,0.219689119
May2014,KWIT,1860,1373,3579,0.266129032
May2014,PRNDI - NON STATION,1519,912,5208,0
May2014,WYEP,1483,1311,2814,0.000674309
May2014,WCSU,1301,764,5199,0.24980784
May2014,WNIN,1226,970,2104,0.196574225
May2014,WAPS,940,889,1159,0
May2014,WPRL,786,667,1488,0.180661578
May2014,WJSU,676,525,1966,0.189349112
May2014,KAMU,649,470,1535,0.161787365
May2014,WDET,625,559,938,0
May2014,North Country Public Radio,542,489,648,0
May2014,Test Station,447,202,684,0.243847875
May2014,WGVU,357,300,652,0
May2014,89.9 WWNO,246,239,351,0
May2014,WOUB,204,168,607,0
May2014,WNTI,90,84,177,0
May2014,WICN,54,45,90,0
May2014,WIAA,38,1,260,0.5
May2014,KDFC,35,34,44,0
May2014,WXYZ,7,7,12,0
May2014,88Nine RadioMilwaukee,5,5,5,0
May2014,KMFA,4,4,6,0
May2014,90.3 Birmingham,3,1,5,0
May2014,Wisconsin Public Radio,3,2,44,0
May2014,WOSU Public Media,3,1,3,0
May2014,89.9 WWNO,1,1,1,0
May2014,KXCI,1,1,2,0
April2014,WBUR,2623411,1882959,4090053,3.81E-07
April2014,minnesota public radio,2429176,1252794,4227087,0
April2014,KQED,2057228,1423761,3352694,9.72E-07
April2014,Southern California Public Radio,1586927,1224712,2194394,0
April2014,WHYY,652799,432475,942373,0.000914523
April2014,KPBS,545196,395232,960722,0
April2014,Oregon Public Broadcasting,530989,351898,1047103,0
April2014,Public Media for North Texas,495298,340128,895876,0.007615617
April2014,WAMU 88.5,494032,237833,890438,0
April2014,KEXP,382917,199028,820247,3.92E-05
April2014,Georgia Public Broadcasting,347195,251696,756583,0.000547243
April2014,WXPN,284842,209960,665513,5.62E-05
April2014,Michigan Radio,270595,183340,451796,0.209830189
April2014,WFUV,239530,91237,512007,0
April2014,Vermont Public Radio,237816,126067,471222,0.085027921
April2014,Colorado Public Radio,222909,98393,291893,2.24E-05
April2014,KUOW,222625,141022,434291,0.21358338
April2014,KUT,211544,146502,363938,0.160661612
April2014,ideastream,191443,109754,305023,0
April2014,Capital Public Radio,180584,113161,325779,0
April2014,Louisville Public Media,164474,104356,292814,0.115811618
April2014,KPLU,161392,108119,306398,0.114875582
April2014,St. Louis Public Radio,154405,108048,278485,0.089874033
April2014,North Carolina Public Radio - WUNC,153810,106330,274942,0.226948833
April2014,Houston Public Media,145838,86064,271775,0.200805003
April2014,KUSC,139024,54676,235180,0
April2014,WGBH,134293,106932,234082,0.086854862
April2014,NHPR,132141,90319,270355,0.184068533
April2014,WAMC Northeast Public Radio,123030,77824,250091,0.276664228
April2014,WBGO,113974,46857,293298,0
April2014,KCUR,113200,74015,208895,0.152650177
April2014,WKSU,111833,65904,201489,0
April2014,WABE,110908,73885,216985,0.207938111
April2014,WLRN,110781,79689,214756,0.197416524
April2014,NET Radio,105197,76340,188641,0.001055163
April2014,Maine Public Broadcasting Network (MPBN),97497,53652,188337,3.08E-05
April2014,Nashville Public Radio,95652,60933,169837,0
April2014,Capital Community Broadcasting,93523,66319,149656,0
April2014,WFAE,91979,65776,169060,0.206047032
April2014,WNPR,85027,60761,178365,0.165065215
April2014,KUNC,84923,58687,158871,0.18768767
April2014,WUWM 89.7 FM - Milwaukee Public Radio,82030,57070,165655,0.159880532
April2014,witf,75809,53722,151369,2.64E-05
April2014,KUAZ-AM/FM,74650,46643,165481,0.084447421
April2014,KSTX,71436,44854,128773,0.241474887
April2014,WESA,70102,47369,125863,0.180865025
April2014,WXXI Public Broadcasting,70067,49633,112104,0.083634236
April2014,Iowa Public Radio,67442,35288,131640,0.309970048
April2014,WRTI,67125,31440,175217,0.436886406
April2014,KUER,65133,35655,126706,0.33830777
April2014,Boise State Public Radio,63442,48055,118023,0.127943634
April2014,WYPR -Your Public Radio,60993,37080,115533,0.229272212
April2014,Cincinnati Public Radio,57816,41794,99309,0.127784696
April2014,89.9 WWNO,57137,36315,119062,0.298318078
April2014,WUSF Public Media,56760,40547,111203,0.015081043
April2014,Rhode Island Public Radio,55941,32603,107123,0.113297939
April2014,KALW,55393,37869,116756,0.239687325
April2014,WRVO Public Media,52598,30606,93628,0.246035971
April2014,Illinois Public Media,51546,22229,100309,0
April2014,Nevada Public Radio,51497,32012,104535,0.000310698
April2014,Wyoming Public Media,51012,34216,101101,0.194562064
April2014,West Virginia Public Broadcasting,50954,34941,101410,0.097166071
April2014,WUFT-FM,49774,36335,78134,0
April2014,WFYI,49717,27503,111267,0
April2014,KWSU,49236,31014,102807,0.272057031
April2014,Jefferson Public Radio,46577,21334,105438,0.237177148
April2014,MTPR,45072,24711,101150,0.295660277
April2014,WHRV FM,43962,19593,78270,0
April2014,WQED Multimedia,41876,26798,109215,0
April2014,WNCW,39806,17421,91600,0.308697181
April2014,WKAR,37463,22978,72942,0.118383472
April2014,WJCT,37320,30267,65551,0.091452304
April2014,Interlochen Public Radio,36902,27188,63002,0.157904721
April2014,WYSO,35692,26699,65247,0.198896111
April2014,WDAV Classical Public Radio,33940,17252,63450,0
April2014,WGCU,33718,21615,64084,0.125511596
April2014,WBHM 90.3 Birmingham,33428,32028,45092,0
April2014,South Dakota Public Broadcasting,33217,23313,113760,0.069000813
April2014,New England Public Radio,32979,19202,59829,0
April2014,WVTF & RADIO IQ,30986,18416,60654,0.174820887
April2014,South Carolina ETV Radio,30111,22667,32998,0.0022251
April2014,KWGS,29135,19575,59143,0.259893599
April2014,WSHU,28290,15922,57215,0.407847296
April2014,WFSU,27176,20565,49836,0.111937003
April2014,KMUW,27099,16319,57936,0.153658807
April2014,KLCC,27059,14720,56959,0.326545696
April2014,Ozarks Public Radio,26794,20521,44949,0
April2014,KUNM,26618,16368,59701,0.231422346
April2014,KBIA,25915,19124,52641,0.142002701
April2014,WNKU,25484,13252,54356,0.453578716
April2014,northern public radio,24983,14819,48784,0.315454509
April2014,KGOU,24967,17943,52628,0.167420996
April2014,WKMS,24598,17548,53005,0.087893325
April2014,WBFO,24414,20491,42983,0.064020644
April2014,KNAU,24345,16644,42448,0.270527829
April2014,WFDD,22825,14198,49620,0.32109529
April2014,WCLK,22706,12479,51590,0.477186647
April2014,WMFE,22632,14133,36459,0
April2014,WPSU,22574,16148,51104,0.004518473
April2014,KUVO,22469,10772,57331,0.440785082
April2014,Utah Public Radio,22247,18219,38178,0.1131838
April2014,88.9 KETR,21739,17299,38196,0.05170431
April2014,WCBE,21541,15164,45315,0.162063043
April2014,KCBX,20636,13379,43613,0.227272727
April2014,WUIS,20167,14021,39680,0.162741112
April2014,WBAA,20105,15817,32473,0.149067396
April2014,WSKG Public Media,20064,12094,43202,0
April2014,KVPR,19858,14327,36216,0.190804713
April2014,KRCC,18986,9503,39340,0.25197514
April2014,KUAR,17600,11608,36004,0.234772727
April2014,WEMU 89.1,17548,11953,34122,0.229427855
April2014,KRWG,17280,11770,34249,0.088136574
April2014,WUKY,17023,10943,33760,0.232273982
April2014,KDLG,16918,8545,42192,0.159120463
April2014,KOSU,16023,7866,32729,0.031454784
April2014,WCQS,15231,6804,30763,0.53364848
April2014,WGTE Public Media,14870,9445,40915,0
April2014,WGLT,14743,6864,31376,0
April2014,KIOS,14646,7705,33113,0.446947972
April2014,WUWF,14615,9707,31555,0.239001026
April2014,KANW,14469,8282,29004,0.415647246
April2014,Alabama Public Radio,14431,10852,28539,0.191047051
April2014,WHQR,14261,9420,32458,0.212467569
April2014,NPRStations,14127,3738,445110,7.08E-05
April2014,WUOT,14076,6936,31935,0.382423984
April2014,WKU Public Radio,13418,10109,25531,0.136011328
April2014,KAZU,13093,6923,26654,0.183685939
April2014,WRKF,12709,7305,28062,0.354394524
April2014,WMUK,12376,9191,25860,0.178409825
April2014,WEKU,12240,7968,21087,0.227941176
April2014,WCBU peoria public radio,12129,9123,22690,0.085580015
April2014,WKNO,12054,7685,21510,0.343786295
April2014,WMRA,12036,6285,22627,0.372465936
April2014,KRVS,11882,7285,27325,0.447988554
April2014,White Pine Community Broadcasting,11470,8464,23797,0.137489102
April2014,88.1 WVPE,10881,3827,15778,0
April2014,NIPR Northeast Indiana Public Radio,10189,6642,19745,0.254490136
April2014,Tri States Public Radio,9937,7261,22571,0.09852068
April2014,WTEB,9829,7160,17505,0.211008241
April2014,Digital Services,9733,6883,16889,0.009041406
April2014,KAJX,9670,6692,17743,0.213650465
April2014,KUAF 91.3 FM Fayetteville,9485,6024,17428,0
April2014,Hawaii Public Radio,9227,7045,18988,0.229977241
April2014,WMHT,9151,7450,16196,0.001966998
April2014,KUSP,9125,5077,14525,0.000109589
April2014,KPCW 91.9FM,9051,5162,26879,0.360512651
April2014,WUCF-FM,8790,6963,12170,0
April2014,Red River Radio KDAQ,8514,5430,18121,0.307141179
April2014,KVNF,8122,5050,19034,0.277025363
April2014,NPR Berlin,7947,5904,14271,0.192651315
April2014,WAER Syracuse Public Media,7731,5405,17020,0.234639762
April2014,High Plains Public Radio,7591,4791,17325,0.232380451
April2014,KSUT Four Corners,7564,3539,14355,0.454389212
April2014,WNMU,7503,4582,18784,0.139544182
April2014,Delmarva Public Radio,7490,5369,15951,0.167690254
April2014,WUTC,7324,4748,15232,0.341889678
April2014,KRCU,7062,5579,13796,0.107051827
April2014,KTEP,6971,5036,15114,0.224788409
April2014,Mississippi Public Broadcasting,6865,5384,13291,0
April2014,WDIY,6332,4339,15424,0.231838282
April2014,WSIU Public Braodcasting,6305,5014,12101,0.061221253
April2014,KUNR Reno Public Radio,5992,3717,9614,0
April2014,WFIT,5918,3680,12974,0.348935451
April2014,KENW,5853,4942,12876,0.005296429
April2014,KSFR,5549,3638,12870,0.274103442
April2014,WMOT,5512,4764,11519,0.071298984
April2014,WQCS FM,5274,2678,10635,0.458096322
April2014,WYSU,5149,2718,10746,0
April2014,PECONIC PUBLIC BROADCASTING,4900,3201,12526,0.400408163
April2014,KBBI,4852,3265,8643,0
April2014,KTTZ,4798,3095,12752,0.067736557
April2014,KRCB,4494,3591,9582,0.15576324
April2014,WMKY,4475,3565,9200,0.21698324
April2014,WMNF Tampa,4354,2625,5715,0
April2014,KNBA/KBC,4230,2601,10220,0.343498818
April2014,WVAS,3888,3116,7071,0.192386831
April2014,KACU,3400,2552,5642,0.247941176
April2014,WTMD,3212,2650,4765,0
April2014,KAWC,3004,2152,6288,0.28229028
April2014,KASU,2898,2044,5775,0.29779158
April2014,KUAC,2745,2070,5772,0.136976321
April2014,North Country Public Radio,2738,2017,6509,0
April2014,KSJD,2682,1651,6657,0.212155108
April2014,WESM,2417,1561,5001,0.278444353
April2014,Test Station,2306,1198,6273,0.291847355
April2014,KCCU,1868,1301,4040,0.209850107
April2014,KWIT,1765,1215,3871,0.29121813
April2014,KCND,1623,1202,2828,0.088724584
April2014,WCSU,1412,886,4879,0.220963173
April2014,WPRL,1398,1102,2957,0.233190272
April2014,PRNDI - NON STATION,1312,895,3950,0.000762195
April2014,WAPS,933,895,1299,0
April2014,WNIN,878,721,1790,0.142369021
April2014,89.9 WWNO,742,549,3826,0.008086253
April2014,KAMU,699,545,1668,0.150214592
April2014,WJSU,665,549,1930,0.14887218
April2014,WNTI,454,386,896,0
April2014,WYEP,437,382,820,0
April2014,WDET,357,315,739,0.005602241
April2014,WGVU,266,223,461,0
April2014,KDFC,111,96,192,0
April2014,Interlochen Public Radio,57,7,391,0.526315789
April2014,WICN,54,45,84,0
April2014,WOUB,36,34,79,0
April2014,WXYZ,27,25,82,0
April2014,KWBU,7,3,88,0
April2014,88Nine RadioMilwaukee,5,5,5,0
April2014,Wisconsin Public Radio,5,2,45,0
April2014,KMFA,2,2,3,0
April2014,89.9 WWNO,1,1,1,0
April2014,89.9 WWNO,1,1,1,0
April2014,KWMU,1,1,1,0
April2014,WMNR,1,1,3,0
MAR2014,WBUR,2991818,2146505,4563546,0
MAR2014,minnesota public radio,2424611,1237552,4327257,0
MAR2014,KQED,1874698,1283949,3204121,0
MAR2014,Southern California Public Radio,1352037,994176,1961906,0
MAR2014,WHYY,800221,533949,1165399,0
MAR2014,Public Media for North Texas,673466,501154,1175568,0
MAR2014,KPBS,532579,393446,973419,0
MAR2014,Oregon Public Broadcasting,531615,345009,1124545,0
MAR2014,WAMU 88.5,491172,225025,951606,0
MAR2014,WFAE,469503,438600,687892,0
MAR2014,KUT,459882,343965,784652,0
MAR2014,Georgia Public Broadcasting,397563,282238,904802,0
MAR2014,KEXP,357698,184439,801384,0
MAR2014,Michigan Radio,321216,228375,530949,0
MAR2014,Vermont Public Radio,308730,147940,629228,0
MAR2014,KUOW,298268,199298,556325,0
MAR2014,South Dakota Public Broadcasting,289829,127191,1440735,0
MAR2014,WXPN,265788,195223,631402,0
MAR2014,WFUV,256750,100248,542772,0
MAR2014,Colorado Public Radio,221799,98292,291308,0
MAR2014,KPLU,196055,133989,352281,0
MAR2014,ideastream,185680,107143,307536,0
MAR2014,St. Louis Public Radio,178854,126826,309952,0
MAR2014,Louisville Public Media,175104,112510,310000,0
MAR2014,Capital Public Radio,162487,86509,333141,0
MAR2014,Houston Public Media,160697,96044,331206,0
